timestamp,open,high,low,close,volume
2019-03-29 19:50:00,97.6000,97.6000,97.6000,97.6000,500
2019-03-29 16:51:00,97.6800,97.6900,97.6800,97.6900,340
2019-03-29 16:08:00,97.6000,97.6000,97.6000,97.6000,100
2019-03-29 16:01:00,97.5300,97.5300,97.5300,97.5300,1741121
2019-03-29 15:59:00,97.5000,97.5700,97.4000,97.5200,364876
2019-03-29 15:58:00,97.5100,97.5800,97.4900,97.5000,104972
2019-03-29 15:57:00,97.4700,97.5500,97.4600,97.5100,80895
2019-03-29 15:56:00,97.4500,97.5200,97.4400,97.4800,69309
2019-03-29 15:55:00,97.4200,97.4900,97.4200,97.4400,89738
2019-03-29 15:54:00,97.5300,97.5300,97.3800,97.4100,62070
2019-03-29 15:53:00,97.4800,97.5300,97.4450,97.5100,62658
2019-03-29 15:52:00,97.4900,97.5250,97.4600,97.4700,32570
2019-03-29 15:51:00,97.4500,97.5100,97.4400,97.4900,33706
2019-03-29 15:50:00,97.3900,97.4500,97.3900,97.4500,21793
2019-03-29 15:49:00,97.4200,97.4500,97.3600,97.3800,28795
2019-03-29 15:48:00,97.4900,97.4900,97.4000,97.4200,54103
2019-03-29 15:47:00,97.4850,97.5000,97.4800,97.4900,17177
2019-03-29 15:46:00,97.5400,97.5400,97.4700,97.4800,37213
2019-03-29 15:45:00,97.5050,97.5800,97.5050,97.5450,38455
2019-03-29 15:44:00,97.4800,97.5000,97.4400,97.5000,24465
2019-03-29 15:43:00,97.4700,97.5100,97.4300,97.4850,23615
2019-03-29 15:42:00,97.5300,97.5300,97.4400,97.4700,24988
2019-03-29 15:41:00,97.6000,97.6000,97.5000,97.5300,24411
2019-03-29 15:40:00,97.5500,97.5900,97.5400,97.5900,27736
2019-03-29 15:39:00,97.4700,97.5598,97.4700,97.5500,16629
2019-03-29 15:38:00,97.4150,97.4700,97.4100,97.4600,15174
2019-03-29 15:37:00,97.4300,97.4450,97.3800,97.4100,14806
2019-03-29 15:36:00,97.3700,97.4250,97.3601,97.4250,10792
2019-03-29 15:35:00,97.3750,97.4000,97.3700,97.3750,9381
2019-03-29 15:34:00,97.3300,97.3700,97.3250,97.3700,16080
2019-03-29 15:33:00,97.3100,97.3300,97.2900,97.3300,12267
2019-03-29 15:32:00,97.3350,97.3400,97.2900,97.3135,13948
2019-03-29 15:31:00,97.3200,97.3400,97.2700,97.3400,20391
2019-03-29 15:30:00,97.3600,97.3650,97.3000,97.3200,19402
2019-03-29 15:29:00,97.4000,97.4000,97.3400,97.3500,11159
2019-03-29 15:28:00,97.4150,97.4450,97.4050,97.4050,22132
2019-03-29 15:27:00,97.4200,97.4299,97.3800,97.4150,15955
2019-03-29 15:26:00,97.3400,97.4200,97.3400,97.4100,17191
2019-03-29 15:25:00,97.3636,97.3636,97.3300,97.3300,14609
2019-03-29 15:24:00,97.4000,97.4100,97.3600,97.3600,10697
2019-03-29 15:23:00,97.4300,97.4300,97.4000,97.4000,10145
