timestamp,open,high,low,close,volume
2007-06-29 19:59:00,121.8500,121.8500,121.8400,121.8400,3625
2007-06-29 19:58:00,121.7600,121.7600,121.7200,121.7200,500
2007-06-29 19:57:00,121.8400,121.8400,121.8400,121.8400,1002
2007-06-29 19:56:00,121.7500,121.7500,121.7000,121.7000,700
2007-06-29 19:55:00,121.7400,121.8000,121.7400,121.8000,1300
2007-06-29 19:54:00,121.7300,121.7400,121.7300,121.7400,200
2007-06-29 19:53:00,121.8000,121.8000,121.7500,121.7500,1400
2007-06-29 19:52:00,121.8900,121.8900,121.8300,121.8300,2256
2007-06-29 19:51:00,121.8500,121.8500,121.8500,121.8500,254
2007-06-29 19:50:00,121.9000,121.9000,121.8600,121.8600,786
2007-06-29 19:47:00,121.9000,122.0000,121.9000,121.9500,800
2007-06-29 19:46:00,121.9600,121.9700,121.9600,121.9600,2341
2007-06-29 19:45:00,121.9900,122.0000,121.9400,122.0000,718
2007-06-29 19:44:00,121.9400,121.9400,121.9300,121.9300,1420
2007-06-29 19:42:00,121.8900,121.8900,121.8900,121.8900,900
2007-06-29 19:41:00,121.9400,121.9400,121.8300,121.8500,2300
2007-06-29 19:40:00,121.8500,121.8500,121.8500,121.8500,102
2007-06-29 19:39:00,121.8300,121.8300,121.8300,121.8300,100
2007-06-29 19:38:00,121.9600,121.9600,121.9600,121.9600,1000
2007-06-29 19:36:00,122.0500,122.0600,122.0000,122.0000,2875
2007-06-29 19:35:00,122.1000,122.1000,122.1000,122.1000,830
2007-06-29 19:34:00,122.1000,122.1000,122.0500,122.0500,400
2007-06-29 19:33:00,122.2000,122.2000,122.1000,122.1000,3650
2007-06-29 19:31:00,122.1800,122.1800,122.1000,122.1000,1940
2007-06-29 19:30:00,122.2400,122.2400,122.2400,122.2400,500
2007-06-29 19:29:00,122.1100,122.1100,122.1000,122.1000,6824
2007-06-29 19:28:00,122.2500,122.2500,122.2500,122.2500,1000
2007-06-29 19:27:00,122.2400,122.2500,122.1500,122.1500,965
2007-06-29 19:25:00,122.1200,122.2200,122.1000,122.2200,1200
2007-06-29 19:24:00,122.1500,122.1500,121.9000,122.1500,1750
2007-06-29 19:23:00,121.9700,122.1500,121.9000,122.1500,2600
2007-06-29 19:22:00,122.2000,122.2000,122.0100,122.0100,1555
2007-06-29 19:21:00,122.3000,122.3000,122.3000,122.3000,1450
2007-06-29 19:20:00,122.3900,122.3900,122.3900,122.3900,900
2007-06-29 19:19:00,122.3500,122.3500,122.3500,122.3500,100
2007-06-29 19:18:00,122.3900,122.4000,122.3300,122.3500,2280
2007-06-29 19:17:00,122.3800,122.3900,122.3100,122.3100,705
2007-06-29 19:16:00,122.3400,122.3700,122.3400,122.3700,1700
2007-06-29 19:14:00,122.2500,122.3500,122.2300,122.3500,5201
2007-06-29 19:13:00,122.3000,122.3000,122.3000,122.3000,100
2007-06-29 19:11:00,122.1800,122.3000,122.1800,122.3000,300
2007-06-29 19:10:00,122.1900,122.1900,122.1900,122.1900,100
2007-06-29 19:09:00,122.1800,122.1800,122.1800,122.1800,200
2007-06-29 19:08:00,122.0800,122.1200,122.0500,122.1000,6730
2007-06-29 19:07:00,122.0000,122.0000,122.0000,122.0000,1150
2007-06-29 19:06:00,122.0000,122.0000,121.9800,122.0000,2350
2007-06-29 19:05:00,122.0400,122.0400,122.0000,122.0000,600
2007-06-29 19:04:00,122.0900,122.0900,122.0900,122.0900,500
2007-06-29 19:03:00,122.0500,122.1000,122.0500,122.1000,3000
2007-06-29 19:02:00,121.9800,122.0400,121.9800,122.0400,400
2007-06-29 19:01:00,121.8200,122.0400,121.8200,122.0400,2022
2007-06-29 18:59:00,121.8300,121.8300,121.8000,121.8000,2088
2007-06-29 18:58:00,121.9500,121.9500,121.9500,121.9500,600
2007-06-29 18:57:00,121.9500,121.9500,121.9500,121.9500,400
2007-06-29 18:56:00,121.9600,121.9800,121.9600,121.9800,200
2007-06-29 18:55:00,121.9800,121.9800,121.9800,121.9800,400
2007-06-29 18:53:00,122.0100,122.0100,121.9400,121.9400,1923
2007-06-29 18:51:00,122.0300,122.0300,122.0100,122.0100,1111
2007-06-29 18:49:00,122.0700,122.1000,122.0100,122.0100,2573
2007-06-29 18:48:00,122.0700,122.0700,122.0700,122.0700,200
2007-06-29 18:47:00,122.0600,122.0600,122.0600,122.0600,200
2007-06-29 18:46:00,122.0700,122.0800,122.0700,122.0800,650
2007-06-29 18:43:00,122.0700,122.0700,122.0700,122.0700,135
2007-06-29 18:42:00,121.9500,121.9500,121.9500,121.9500,100
2007-06-29 18:40:00,122.0100,122.0100,122.0100,122.0100,300
2007-06-29 18:39:00,122.1200,122.1500,122.0100,122.0100,600
2007-06-29 18:37:00,122.0000,122.1200,121.9600,121.9600,300
2007-06-29 18:36:00,122.0900,122.1500,122.0900,122.1500,200
2007-06-29 18:35:00,121.9500,122.0000,121.9500,122.0000,400
2007-06-29 18:34:00,121.9200,121.9200,121.9100,121.9100,400
2007-06-29 18:33:00,121.9200,121.9200,121.8500,121.8500,1642
2007-06-29 18:32:00,122.1000,122.1000,122.0000,122.0000,5134
2007-06-29 18:28:00,122.1500,122.1500,122.0700,122.0700,3032
2007-06-29 18:25:00,122.0400,122.2200,122.0400,122.1500,1560
2007-06-29 18:23:00,122.3400,122.3400,122.3400,122.3400,100
2007-06-29 18:22:00,122.2000,122.2000,122.2000,122.2000,100
2007-06-29 18:21:00,122.1500,122.1500,122.1500,122.1500,1292
2007-06-29 18:19:00,122.1800,122.1800,122.1500,122.1500,2100
2007-06-29 18:18:00,122.2000,122.2000,122.2000,122.2000,791
2007-06-29 18:17:00,122.2500,122.2500,122.2000,122.2000,300
2007-06-29 18:16:00,122.2700,122.2700,122.2500,122.2500,900
2007-06-29 18:14:00,122.3100,122.4000,122.2500,122.2500,2411
2007-06-29 18:13:00,122.4500,122.4500,122.4500,122.4500,101
2007-06-29 18:12:00,122.3700,122.3700,122.3300,122.3300,445
2007-06-29 18:09:00,122.4900,122.4900,122.4900,122.4900,200
2007-06-29 18:08:00,122.5000,122.5000,122.4500,122.4500,597
2007-06-29 18:07:00,122.4700,122.5000,122.4700,122.5000,900
2007-06-29 18:06:00,122.4900,122.4900,122.4900,122.4900,100
2007-06-29 18:04:00,122.5000,122.5000,122.5000,122.5000,600
2007-06-29 18:03:00,122.5200,122.5300,122.5200,122.5300,656
2007-06-29 18:01:00,122.5200,122.5300,122.5100,122.5200,1000
2007-06-29 18:00:00,122.5200,122.5300,122.5200,122.5200,718
2007-06-29 17:59:00,122.3600,122.4700,122.3600,122.4500,788
2007-06-29 17:58:00,122.4200,122.4200,122.3600,122.3600,1412
2007-06-29 17:57:00,122.3500,122.3500,122.3500,122.3500,200
2007-06-29 17:56:00,122.5000,122.5000,122.3900,122.5000,2880
2007-06-29 17:55:00,122.5000,122.5000,122.5000,122.5000,100
2007-06-29 17:53:00,122.4900,122.4900,122.4900,122.4900,200
2007-06-29 17:45:00,122.5000,122.5000,122.5000,122.5000,100
2007-06-29 17:42:00,122.5200,122.5200,122.5100,122.5100,355
2007-06-29 17:41:00,122.5600,122.5600,122.5100,122.5100,770
2007-06-29 17:40:00,122.5400,122.5400,122.5400,122.5400,150
2007-06-29 17:39:00,122.5000,122.5000,122.5000,122.5000,395
2007-06-29 17:36:00,122.5000,122.5000,122.4100,122.4100,575
2007-06-29 17:35:00,122.5100,122.5100,122.5100,122.5100,100
2007-06-29 17:34:00,122.5400,122.5400,122.5400,122.5400,100
2007-06-29 17:33:00,122.5500,122.5500,122.5500,122.5500,570
2007-06-29 17:32:00,122.5000,122.5500,122.5000,122.5500,274
2007-06-29 17:31:00,122.5200,122.5500,122.5200,122.5500,750
2007-06-29 17:30:00,122.5200,122.5200,122.5200,122.5200,1400
2007-06-29 17:29:00,122.5200,122.5200,122.5200,122.5200,400
2007-06-29 17:28:00,122.4500,122.5100,122.4500,122.5100,1665
2007-06-29 17:27:00,122.4700,122.4700,122.4700,122.4700,200
2007-06-29 17:26:00,122.4900,122.5000,122.4900,122.4900,2000
2007-06-29 17:25:00,122.4900,122.4900,122.4900,122.4900,435
2007-06-29 17:24:00,122.4500,122.4900,122.4500,122.4900,1900
2007-06-29 17:23:00,122.4200,122.4400,122.4200,122.4400,400
2007-06-29 17:21:00,122.4000,122.4400,122.4000,122.4400,223
2007-06-29 17:20:00,122.4000,122.4000,122.4000,122.4000,310
2007-06-29 17:19:00,122.4000,122.4000,122.4000,122.4000,1190
2007-06-29 17:18:00,122.4000,122.4300,122.4000,122.4000,775
