timestamp,open,high,low,close,volume
2018-06-29 19:59:00,185.1000,185.1000,185.1000,185.1000,200
2018-06-29 19:58:00,185.1000,185.1700,185.1000,185.1700,200
2018-06-29 19:56:00,185.1200,185.1200,185.1200,185.1200,200
2018-06-29 19:55:00,185.1000,185.1000,185.1000,185.1000,100
2018-06-29 19:52:00,185.1800,185.1800,185.1800,185.1800,200
2018-06-29 19:51:00,185.1100,185.1100,185.1100,185.1100,495
2018-06-29 19:49:00,185.1100,185.1100,185.1100,185.1100,2000
2018-06-29 19:46:00,185.1100,185.1100,185.1100,185.1100,500
2018-06-29 19:31:00,185.0900,185.0900,185.0900,185.0900,100
2018-06-29 19:30:00,185.1000,185.1000,185.1000,185.1000,100
2018-06-29 19:27:00,185.0100,185.0100,185.0100,185.0100,479
2018-06-29 19:13:00,185.1000,185.1000,185.1000,185.1000,160
2018-06-29 19:01:00,185.1000,185.1000,185.1000,185.1000,131
2018-06-29 18:57:00,185.1000,185.1000,185.1000,185.1000,1321
2018-06-29 18:44:00,185.1000,185.1000,185.1000,185.1000,800
2018-06-29 18:40:00,185.0000,185.0000,185.0000,185.0000,700
2018-06-29 18:26:00,185.0000,185.0000,185.0000,185.0000,200
2018-06-29 17:50:00,185.1000,185.1000,185.1000,185.1000,100
2018-06-29 17:45:00,184.9500,184.9500,184.9500,184.9500,100
2018-06-29 17:38:00,184.9000,184.9000,184.9000,184.9000,300
2018-06-29 17:37:00,184.9500,184.9500,184.9500,184.9500,150
2018-06-29 17:36:00,184.9500,184.9500,184.9500,184.9500,100
2018-06-29 17:35:00,185.0000,185.0000,185.0000,185.0000,146
2018-06-29 17:31:00,185.0900,185.1000,185.0900,185.1000,6800
2018-06-29 17:30:00,185.0000,185.0000,185.0000,185.0000,154
2018-06-29 17:29:00,184.9500,185.0000,184.9500,185.0000,1098
2018-06-29 17:26:00,185.0400,185.0400,184.8000,184.8000,5399
2018-06-29 17:23:00,185.0300,185.0300,185.0300,185.0300,200
2018-06-29 17:22:00,185.0900,185.0900,185.0900,185.0900,1628
2018-06-29 17:21:00,185.0800,185.0800,185.0800,185.0800,200
